,company_name,company_type,employess,startup_type,years,location,salary_benefit,company_culture,skill_development,work_life_balance,job_security
2890,Ot Privacy,Internet , 501-1k Employees , Startup , 7 years old , Atlanta +1 more,True,False,False,False,False
2891,Diabetacare,11-50 Employees (Global) , Startup , Bangalore +1 more,,,True,False,False,False,False
2892,KARTHIK TRAVELS,11-50 Employees , Startup , chennai +1 more,,,True,False,False,False,False
2893,Spenmo,Internet , Startup , 4 years old , Singapore,,True,False,False,False,False
2894,Crib,Internet , Startup , 2 years old , Gurgaon +1 more,,True,False,False,False,False
2895,2 Degrees Cli-Con,Internet , Startup , 10 years old , Hyderabad,,True,False,False,False,False
2896,Netdox Health,Internet , 51-200 Employees , Startup , 7 years old , Bangalore/Bengaluru +1 more,True,False,False,False,False
2897,Snazzy,Internet , Startup , 3 years old , Bengaluru/Bangalore +1 more,,True,False,False,False,False
2898,InstaAstro,Internet , Startup , 3 years old , Noida,,True,False,False,False,False
2899,Till POS,Internet , Startup , 7 years old , Hyderabad,,True,False,False,False,False
2900,VsnapU,Internet , Startup , 7 years old , Gurgaon +1 more,,True,False,False,False,False
2901,Sunokitaab,Internet , 1-10 Employees , Startup , 4 years old , Delhi +1 more,True,False,False,False,False
2902,Samsara,Internet , Startup , 8 years old , San Francisco +1 more,,True,False,False,False,False
2903,Auli Lifestyle,Internet , Startup , 8 years old , Kolkata,,True,False,False,False,False
2904,Simyog Technology,Internet , 11-50 Employees , Startup , 6 years old , Bangalore +1 more,True,False,False,False,False
2905,Autorox,Internet , 11-50 Employees , Startup , 8 years old , Hyderabad +1 more,True,False,False,False,False
2906,InstaSolv,Internet , 51-200 Employees (Global) , Startup , 4 years old , Noida,True,False,False,False,False
2907,Autonomous Control Systems Laboratory,Internet , Startup , 10 years old , Chiba +2 more,,True,False,False,False,False
2908,Syndell Technologies,IT Services & Consulting , 11-50 Employees , Startup , 2 years old , Ahmedabad,True,False,False,False,False
2909,ECNC Consultants,Recruitment , 11-50 Employees , Startup , 4 years old , Nagpur +1 more,True,False,False,False,False
2910,StepSetGo,Internet , Startup , 5 years old , Mumbai,,True,False,False,False,False
2911,Krayonnz,Internet , Startup , 7 years old , Bangalore,,True,False,False,False,False
2912,GruBox,Internet , Startup , 7 years old , Gurgaon,,True,False,False,False,False
2913,Virtual Forest,Internet , Startup , 4 years old , Bangalore,,True,False,False,False,False
2914,Cora Health,Internet , 11-50 Employees , Startup , 3 years old , Bangalore,True,False,False,False,False
2915,Don't Memorise,Internet , Startup , 11 years old , Mumbai +2 more,,True,False,False,False,False
2916,DOQFY,Internet , Startup , 4 years old , Bangalore,,True,False,False,False,False
2917,dLocal,Internet , Startup , 10 years old , Montevideo,,True,False,False,False,False
2918,SiMa.ai,Internet , Startup , 5 years old , San Jose,,True,False,False,False,False
2919,Cellestial E-Mobility,Internet , 51-200 Employees , Startup , 4 years old , Hyderabad,True,False,False,False,False
2920,Alpine Software,IT Services & Consulting , 11-50 Employees , Startup , Jaipur,,True,False,False,False,False
2921,Udayy Clubs,Internet , Startup , 4 years old , Gurgaon,,True,False,False,False,False
2922,Guitaa Technology,Internet , Startup , 5 years old , Jaipur,,True,False,False,False,False
2923,Marmag Infra,Startup , Chennai,,,,True,False,False,False,False
2924,Blue Sky Analytics,IT Services & Consulting , 11-50 Employees (Global) , Startup , 5 years old , Gurgaon,True,False,False,False,False
2925,WHEELSTREET,Travel & Tourism , 51-200 Employees (Global) , Startup , 9 years old , Bangalore +1 more,True,False,False,False,False
2926,DS IT Solutions,IT Services & Consulting , 11-50 Employees , Startup , 2 years old , Kolkata,True,False,False,False,False
2927,Dheeyantra Research Labs,Internet , 11-50 Employees , Startup , 6 years old , Bangalore,True,False,False,False,False
2928,Mishry.com,Internet , Startup , 4 years old , Gurgaon,,True,False,False,False,False
2929,MYBYK,Internet , Startup , 9 years old , Ahmedabad +2 more,,True,False,False,False,False
2930,StayUncle,Internet , Startup , 9 years old , Delhi,,True,False,False,False,False
2931,HashLearn,Internet , Startup , 10 years old , Bangalore,,True,False,False,False,False
2932,Plutomen,Internet , 51-200 Employees , Startup , 7 years old , Ahmedabad,True,False,False,False,False
2933,Freshly,Internet , Startup , 11 years old , New York City,,True,False,False,False,False
2934,WelFurn,Internet , Startup , 7 years old , Bangalore,,True,False,False,False,False
2935,IndianTTS,Internet , 11-50 Employees (Global) , Startup , 8 years old , Ahmedabad,True,False,False,False,False
2936,Alphonso Inc.,Internet , 51-200 Employees (Global) , Startup , 10 years old , Mountain View +1 more,True,False,False,False,False
2937,Xeno,Marketing & Advertising , 11-50 Employees , Startup , 8 years old , Delhi,True,False,False,False,False
2938,Tuple Technologies,Internet , Startup , 7 years old , Noida +1 more,,True,False,False,False,False
2939,Perpule,Retail , 51-200 Employees (Global) , Startup , 7 years old , Bangalore +1 more,True,False,False,False,False
2940,Nubewell,Internet , 51-200 Employees , Startup , 7 years old , Bangalore +1 more,True,False,False,False,False
2941,StockX,Internet , Startup , 8 years old , Detroit,,True,False,False,False,False
2942,Bzaar,Internet , Startup , 3 years old , Bangalore +1 more,,True,False,False,False,False
2943,Bambrew,Internet , Startup , 5 years old , Bangalore,,True,False,False,False,False
2944,LiL Goodness,Internet , 11-50 Employees , Startup , 5 years old , Bangalore +2 more,True,False,False,False,False
2945,PerspectAI,Internet , 11-50 Employees , Startup , 6 years old , Hyderabad,True,False,False,False,False
2946,Jar,Internet , 51-200 Employees , Startup , 2 years old , Bangalore,True,False,False,False,False
2947,Sail Analytics,IT Services & Consulting , 1-10 Employees , Startup , 4 years old , Bengaluru/Bangalore,True,False,False,False,False
2948,KK Digital Services,IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Jhansi,True,False,False,False,False
2949,Crowd4Test,Internet , 11-50 Employees , Startup , 8 years old , Bangalore,True,False,False,False,False
2950,M76 Analytics,Analytics & KPO , 11-50 Employees (Global) , Startup , 10 years old , Mumbai +1 more,True,False,False,False,False
2951,Entropy Innovations,11-50 Employees (Global) , Startup , Mumbai,,,True,False,False,False,False
2952,Arya,Internet , 11-50 Employees , Startup , 10 years old , Mumbai +2 more,True,False,False,False,False
2953,Mc Sid Razz,Internet , 11-50 Employees , Startup , 10 years old , New Delhi,True,False,False,False,False
2954,Propertyconekt.com,Internet , Startup , 6 years old , Bangalore/Bengaluru,,True,False,False,False,False
2955,Active Holiday Company,Internet , 11-50 Employees , Startup , 10 years old , Bangalore,True,False,False,False,False
2956,B3-DS DIGITAL SOLUTIONS.,Internet , Startup , 8 years old , Delhi,,True,False,False,False,False
2957,QuezX,Internet , 11-50 Employees (Global) , Startup , 10 years old , Mumbai,True,False,False,False,False
2958,Qriyo,Internet , 11-50 Employees (Global) , Startup , 8 years old , Jodhpur,True,False,False,False,False
2959,Hubhopper,Internet , 11-50 Employees (Global) , Startup , 8 years old , Delhi,True,False,False,False,False
2960,GrabbnGo,Internet , Startup , 7 years old , Bangalore +1 more,,True,False,False,False,False
2961,Mytrux Infotech,1-10 Employees , Startup , Pune,,,True,False,False,False,False
2962,BizCrum,Internet , Startup , 9 years old , Agra,,True,False,False,False,False
2963,Vroom,Internet , Startup , 10 years old , New York City,,True,False,False,False,False
2964,Duta Software India,Software Product , Startup , 8 years old , Chennai,,True,False,False,False,False
2965,MyClassCampus,IT Services & Consulting , 11-50 Employees , Startup , 6 years old , Ahmedabad,True,False,False,False,False
2966,Bodhi Health Education,Internet , Startup , 10 years old , Gurgaon,,True,False,False,False,False
2967,Center of Innovative and Applied Bioprocessing,5k-10k Employees , Startup , Mohali,,,True,False,False,False,False
2968,Happy Hakka,Internet , Startup , 11 years old , Noida +1 more,,True,False,False,False,False
2969,EMFLUX MOTORS,Auto Components , 11-50 Employees , Startup , 7 years old , Bangalore,True,False,False,False,False
2970,Property Share,Investment Banking / Venture Capital / Private Equity , 51-200 Employees , Startup , 8 years old , Bangalore,True,False,False,False,False
2971,Peepul,11-50 Employees , Startup , New Delhi +1 more,,,True,False,False,False,False
2972,Yesssworks Spaces,Internet , 11-50 Employees , Startup , 5 years old , Mumbai +1 more,True,False,False,False,False
2973,Pi R Square Digital Solutions,Startup , Pune,,,,True,False,False,False,False
2974,HireSure.ai,Internet , 51-200 Employees , Startup , 4 years old , Bangalore,True,False,False,False,False
2975,MLIT Solutions,Internet , 11-50 Employees , Startup , 9 years old , Hyderabad,True,False,False,False,False
2976,Shilps Sciences,Internet , Startup , 10 years old , Bangalore,,True,False,False,False,False
2977,Qlikchain,Internet , 51-200 Employees , Startup , 6 years old , Kolkata,True,False,False,False,False
2978,Ot Privacy,Internet , 501-1k Employees , Startup , 7 years old , Atlanta +1 more,True,False,False,False,False
2979,LearnCab,Internet , Startup , 6 years old , Bangalore,,True,False,False,False,False
2980,Hey Deedee,Internet , 51-200 Employees , Startup , 7 years old , Mumbai,True,False,False,False,False
2981,Onfees,Internet , Startup , 6 years old , Mumbai +2 more,,True,False,False,False,False
2982,D Mall,Internet , Startup , 8 years old , Beijing,,True,False,False,False,False
2983,Panorbit Services LLP,IT Services & Consulting , 11-50 Employees , Startup , 8 years old , Bengaluru/Bangalore,True,False,False,False,False
2984,ValetEZ,Internet , Startup , 8 years old , Bangalore,,True,False,False,False,False
2985,Vaultedge Software Private Limited,Internet , 11-50 Employees , Startup , 8 years old , Bangalore,True,False,False,False,False
2986,SIOT Solutions,Startup , Bengaluru/Bangalore +1 more,,,,True,False,False,False,False
2987,Human India,Internet , Startup , 11 years old , New York City,,True,False,False,False,False
2988,Foodybuddy Applications,Internet , 11-50 Employees , Startup , 8 years old , Bangalore,True,False,False,False,False
2989,QuezX,Internet , 11-50 Employees (Global) , Startup , 10 years old , Mumbai,True,False,False,False,False
2990,Qriyo,Internet , 11-50 Employees (Global) , Startup , 8 years old , Jodhpur,True,False,False,False,False
2991,Kosha Travel Wear,Internet , 1-10 Employees (Global) , Startup , 6 years old , Mumbai,True,False,False,False,False
2992,Inito Samplytics Technologies,Internet , Startup , 9 years old , Bangalore,,True,False,False,False,False
2993,Hopping Chef,Internet , Startup , 8 years old , Mumbai +1 more,,True,False,False,False,False
2994,Prescribe India Info,Internet , Startup , 4 years old , Malappuram,,True,False,False,False,False
2995,LabInApp,Internet , Startup , 9 years old , Hubli,,True,False,False,False,False
2996,My Finance Care Advisors,Financial Services , Startup , 10 years old , Gurgaon,,True,False,False,False,False
2997,Tech Formation,Software Product , 11-50 Employees , Startup , 12 years old , Ludhiana,True,False,False,False,False
2998,Onspon Services,Internet , 11-50 Employees , Startup , 11 years old , Mumbai,True,False,False,False,False
2999,Momentz,Internet , 11-50 Employees , Startup , 10 years old , Delhi,True,False,False,False,False
3000,Vanguard Diagnostics,51-200 Employees , Startup , Delhi,,,True,False,False,False,False
3001,My Taxi,Internet , 11-50 Employees , Startup , 11 years old , Gurgaon,True,False,False,False,False
3002,Intelliber Technologies,Internet , Startup , 9 years old , Jamshedpur,,True,False,False,False,False
3003,IDT,Education & Training , Startup , Mumbai +2 more,,,True,False,False,False,False
3004,Hindustan Everest Tools,Public , Dar es Salaam,,,,True,False,False,False,False
3005,Energy Leader Batteries,Power , Startup,,,,True,False,False,False,False
3006,Nextasy Technologies,Internet , Startup , 9 years old , Aurangabad +1 more,,True,False,False,False,False
3007,Prescribe India Info,Internet , Startup , 4 years old , Malappuram,,True,False,False,False,False
3008,LabInApp,Internet , Startup , 9 years old , Hubli,,True,False,False,False,False
3009,Energyly,Electronics Manufacturing , 11-50 Employees (Global) , Startup , 8 years old , Chennai,True,False,False,False,False
3010,Kaizen Academy,Education & Training , Startup , 4 years old , Delhi +1 more,,True,False,False,False,False
3011,M1xchange,Internet , 51-200 Employees , Startup , 6 years old , Gurgaon,True,False,False,False,False
3012,Digital Concepts,IT Services & Consulting , 11-50 Employees , Startup , 5 years old , Kolkata +1 more,True,False,False,False,False
3013,Samosa Party,Internet , Startup , 6 years old , Bangalore,,True,False,False,False,False
3014,Togofogo,Internet , Startup , 11 years old , Noida,,True,False,False,False,False
3015,Empass Learning,EdTech , 51-200 Employees , Startup , 6 years old , Gurgaon/Gurugram,True,False,False,False,False
3016,Finly.io,Software Product , 51-200 Employees , Startup , 8 years old , Bangalore,True,False,False,False,False
3017,My Finance Care Advisors,Financial Services , Startup , 10 years old , Gurgaon,,True,False,False,False,False
3018,Dwail,Startup , Hubli,,,,True,False,False,False,False
3019,BrainGroom,EdTech , 51-200 Employees , Startup , 8 years old , Chennai,True,False,False,False,False
3020,CSC Grameen e-Store,Internet , 11-50 Employees , Startup , 3 years old , Hyderabad +1 more,True,False,False,False,False
3021,KK Digital Services,IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Jhansi,True,False,False,False,False
3022,91Digitals,Animation & VFX , 11-50 Employees , Startup , 1 years old , New Delhi +1 more,True,False,False,False,False
3023,Venture Executive Partners,Management Consulting , 1-10 Employees , Startup , 2 years old , Hong Kong,True,False,False,False,False
3024,upcred.ai,Marketing & Advertising , 11-50 Employees , Startup , 2 years old , Bengaluru/Bangalore,True,False,False,False,False
3025,Swaayam,Government , 1-10 Employees , Startup , 6 years old , Bengaluru/Bangalore,True,False,False,False,False
